station_id,stationname,date,daytype,rides
40150,Pulaski-Cermak,08/06/2016,SATURDAY,752
40150,Pulaski-Cermak,08/07/2016,SUNDAY/HOLIDAY,571
40150,Pulaski-Cermak,08/08/2016,WEEKDAY,1058
40150,Pulaski-Cermak,08/09/2016,WEEKDAY,1171
40150,Pulaski-Cermak,08/10/2016,WEEKDAY,1140
40150,Pulaski-Cermak,08/11/2016,WEEKDAY,1043
40150,Pulaski-Cermak,08/12/2016,WEEKDAY,1010
40150,Pulaski-Cermak,08/13/2016,SATURDAY,784
40150,Pulaski-Cermak,08/14/2016,SUNDAY/HOLIDAY,592
40150,Pulaski-Cermak,08/15/2016,WEEKDAY,1028
40150,Pulaski-Cermak,08/16/2016,WEEKDAY,1142
40150,Pulaski-Cermak,08/17/2016,WEEKDAY,1113
40150,Pulaski-Cermak,08/18/2016,WEEKDAY,1115
40150,Pulaski-Cermak,08/19/2016,WEEKDAY,1138
40150,Pulaski-Cermak,08/20/2016,SATURDAY,707
40150,Pulaski-Cermak,08/21/2016,SUNDAY/HOLIDAY,591
40150,Pulaski-Cermak,08/22/2016,WEEKDAY,1064
40150,Pulaski-Cermak,08/23/2016,WEEKDAY,1064
40150,Pulaski-Cermak,08/24/2016,WEEKDAY,1123
40150,Pulaski-Cermak,08/25/2016,WEEKDAY,1061
40150,Pulaski-Cermak,08/26/2016,WEEKDAY,1158
40150,Pulaski-Cermak,08/27/2016,SATURDAY,730
40150,Pulaski-Cermak,08/28/2016,SUNDAY/HOLIDAY,578
40150,Pulaski-Cermak,08/29/2016,WEEKDAY,1174
40150,Pulaski-Cermak,08/30/2016,WEEKDAY,1141
40150,Pulaski-Cermak,08/31/2016,WEEKDAY,1203
40160,LaSalle/Van Buren,08/01/2016,WEEKDAY,3019
40160,LaSalle/Van Buren,08/02/2016,WEEKDAY,3068
40160,LaSalle/Van Buren,08/03/2016,WEEKDAY,3081
40160,LaSalle/Van Buren,08/04/2016,WEEKDAY,3057
40160,LaSalle/Van Buren,08/05/2016,WEEKDAY,2754
40160,LaSalle/Van Buren,08/06/2016,SATURDAY,635
40160,LaSalle/Van Buren,08/07/2016,SUNDAY/HOLIDAY,479
40160,LaSalle/Van Buren,08/08/2016,WEEKDAY,2894
40160,LaSalle/Van Buren,08/09/2016,WEEKDAY,3011
40160,LaSalle/Van Buren,08/10/2016,WEEKDAY,2905
40160,LaSalle/Van Buren,08/11/2016,WEEKDAY,2985
40160,LaSalle/Van Buren,08/12/2016,WEEKDAY,2729
40160,LaSalle/Van Buren,08/13/2016,SATURDAY,496
40160,LaSalle/Van Buren,08/14/2016,SUNDAY/HOLIDAY,430
40160,LaSalle/Van Buren,08/15/2016,WEEKDAY,2991
40160,LaSalle/Van Buren,08/16/2016,WEEKDAY,2966
40160,LaSalle/Van Buren,08/17/2016,WEEKDAY,2944
40160,LaSalle/Van Buren,08/18/2016,WEEKDAY,3034
40160,LaSalle/Van Buren,08/19/2016,WEEKDAY,2651
40160,LaSalle/Van Buren,08/20/2016,SATURDAY,524
40160,LaSalle/Van Buren,08/21/2016,SUNDAY/HOLIDAY,411
40160,LaSalle/Van Buren,08/22/2016,WEEKDAY,2845
40160,LaSalle/Van Buren,08/23/2016,WEEKDAY,2921
40160,LaSalle/Van Buren,08/24/2016,WEEKDAY,3009
40160,LaSalle/Van Buren,08/25/2016,WEEKDAY,2859
40160,LaSalle/Van Buren,08/26/2016,WEEKDAY,2625
40160,LaSalle/Van Buren,08/27/2016,SATURDAY,550
40160,LaSalle/Van Buren,08/28/2016,SUNDAY/HOLIDAY,382
40160,LaSalle/Van Buren,08/29/2016,WEEKDAY,2886
40160,LaSalle/Van Buren,08/30/2016,WEEKDAY,3091
40160,LaSalle/Van Buren,08/31/2016,WEEKDAY,2919
40170,Ashland-Lake,08/01/2016,WEEKDAY,2380
40170,Ashland-Lake,08/02/2016,WEEKDAY,2497
40170,Ashland-Lake,08/03/2016,WEEKDAY,2481
40170,Ashland-Lake,08/04/2016,WEEKDAY,2410
40170,Ashland-Lake,08/05/2016,WEEKDAY,2257
40170,Ashland-Lake,08/06/2016,SATURDAY,1439
40170,Ashland-Lake,08/07/2016,SUNDAY/HOLIDAY,961
40170,Ashland-Lake,08/08/2016,WEEKDAY,2292
40170,Ashland-Lake,08/09/2016,WEEKDAY,2415
40170,Ashland-Lake,08/10/2016,WEEKDAY,2349
40170,Ashland-Lake,08/11/2016,WEEKDAY,2419
40170,Ashland-Lake,08/12/2016,WEEKDAY,2172
40170,Ashland-Lake,08/13/2016,SATURDAY,1257
40170,Ashland-Lake,08/14/2016,SUNDAY/HOLIDAY,868
40170,Ashland-Lake,08/15/2016,WEEKDAY,2178
40170,Ashland-Lake,08/16/2016,WEEKDAY,2345
40170,Ashland-Lake,08/17/2016,WEEKDAY,2233
40170,Ashland-Lake,08/18/2016,WEEKDAY,2304
40170,Ashland-Lake,08/19/2016,WEEKDAY,2181
40170,Ashland-Lake,08/20/2016,SATURDAY,1098
40170,Ashland-Lake,08/21/2016,SUNDAY/HOLIDAY,920
40170,Ashland-Lake,08/22/2016,WEEKDAY,2259
40170,Ashland-Lake,08/23/2016,WEEKDAY,2410
40170,Ashland-Lake,08/24/2016,WEEKDAY,2204
40170,Ashland-Lake,08/25/2016,WEEKDAY,2367
40170,Ashland-Lake,08/26/2016,WEEKDAY,2232
40170,Ashland-Lake,08/27/2016,SATURDAY,1481
40170,Ashland-Lake,08/28/2016,SUNDAY/HOLIDAY,1065
40170,Ashland-Lake,08/29/2016,WEEKDAY,2358
40170,Ashland-Lake,08/30/2016,WEEKDAY,2378
40170,Ashland-Lake,08/31/2016,WEEKDAY,2354
40180,Oak Park-Forest Park,08/01/2016,WEEKDAY,1911
40180,Oak Park-Forest Park,08/02/2016,WEEKDAY,1925
40180,Oak Park-Forest Park,08/03/2016,WEEKDAY,1997
40180,Oak Park-Forest Park,08/04/2016,WEEKDAY,1852
40180,Oak Park-Forest Park,08/05/2016,WEEKDAY,1745
40180,Oak Park-Forest Park,08/06/2016,SATURDAY,785
40180,Oak Park-Forest Park,08/07/2016,SUNDAY/HOLIDAY,599
40180,Oak Park-Forest Park,08/08/2016,WEEKDAY,1808
40180,Oak Park-Forest Park,08/09/2016,WEEKDAY,1964
40180,Oak Park-Forest Park,08/10/2016,WEEKDAY,1923
40180,Oak Park-Forest Park,08/11/2016,WEEKDAY,1980
40180,Oak Park-Forest Park,08/12/2016,WEEKDAY,1646
40180,Oak Park-Forest Park,08/13/2016,SATURDAY,800
40180,Oak Park-Forest Park,08/14/2016,SUNDAY/HOLIDAY,559
40180,Oak Park-Forest Park,08/15/2016,WEEKDAY,1776
40180,Oak Park-Forest Park,08/16/2016,WEEKDAY,1930
40180,Oak Park-Forest Park,08/17/2016,WEEKDAY,1885
40180,Oak Park-Forest Park,08/18/2016,WEEKDAY,1862
40180,Oak Park-Forest Park,08/19/2016,WEEKDAY,1841
40180,Oak Park-Forest Park,08/20/2016,SATURDAY,715
40180,Oak Park-Forest Park,08/21/2016,SUNDAY/HOLIDAY,683
40180,Oak Park-Forest Park,08/22/2016,WEEKDAY,1941
40180,Oak Park-Forest Park,08/23/2016,WEEKDAY,1987
40180,Oak Park-Forest Park,08/24/2016,WEEKDAY,1897
40180,Oak Park-Forest Park,08/25/2016,WEEKDAY,2013
40180,Oak Park-Forest Park,08/26/2016,WEEKDAY,2002
40180,Oak Park-Forest Park,08/27/2016,SATURDAY,683
40180,Oak Park-Forest Park,08/28/2016,SUNDAY/HOLIDAY,563
40180,Oak Park-Forest Park,08/29/2016,WEEKDAY,1903
40180,Oak Park-Forest Park,08/30/2016,WEEKDAY,1994
40180,Oak Park-Forest Park,08/31/2016,WEEKDAY,2041
40190,Sox-35th-Dan Ryan,08/01/2016,WEEKDAY,4265
40190,Sox-35th-Dan Ryan,08/02/2016,WEEKDAY,4257
40190,Sox-35th-Dan Ryan,08/03/2016,WEEKDAY,4408
40190,Sox-35th-Dan Ryan,08/04/2016,WEEKDAY,4339
40190,Sox-35th-Dan Ryan,08/05/2016,WEEKDAY,8228
40190,Sox-35th-Dan Ryan,08/06/2016,SATURDAY,6524
40190,Sox-35th-Dan Ryan,08/07/2016,SUNDAY/HOLIDAY,5325
40190,Sox-35th-Dan Ryan,08/08/2016,WEEKDAY,3939
40190,Sox-35th-Dan Ryan,08/09/2016,WEEKDAY,4301
40190,Sox-35th-Dan Ryan,08/10/2016,WEEKDAY,4328
40190,Sox-35th-Dan Ryan,08/11/2016,WEEKDAY,4257
40190,Sox-35th-Dan Ryan,08/12/2016,WEEKDAY,4009
40190,Sox-35th-Dan Ryan,08/13/2016,SATURDAY,3103
40190,Sox-35th-Dan Ryan,08/14/2016,SUNDAY/HOLIDAY,2479
40190,Sox-35th-Dan Ryan,08/15/2016,WEEKDAY,3780
40190,Sox-35th-Dan Ryan,08/16/2016,WEEKDAY,4349
40190,Sox-35th-Dan Ryan,08/17/2016,WEEKDAY,4305
40190,Sox-35th-Dan Ryan,08/18/2016,WEEKDAY,4288
40190,Sox-35th-Dan Ryan,08/19/2016,WEEKDAY,7067
40190,Sox-35th-Dan Ryan,08/20/2016,SATURDAY,5024
40190,Sox-35th-Dan Ryan,08/21/2016,SUNDAY/HOLIDAY,5019
40190,Sox-35th-Dan Ryan,08/22/2016,WEEKDAY,4463
40190,Sox-35th-Dan Ryan,08/23/2016,WEEKDAY,6651
40190,Sox-35th-Dan Ryan,08/24/2016,WEEKDAY,6055
40190,Sox-35th-Dan Ryan,08/25/2016,WEEKDAY,6489
40190,Sox-35th-Dan Ryan,08/26/2016,WEEKDAY,6971
40190,Sox-35th-Dan Ryan,08/27/2016,SATURDAY,5776
40190,Sox-35th-Dan Ryan,08/28/2016,SUNDAY/HOLIDAY,4532
40190,Sox-35th-Dan Ryan,08/29/2016,WEEKDAY,4437
40190,Sox-35th-Dan Ryan,08/30/2016,WEEKDAY,4462
40190,Sox-35th-Dan Ryan,08/31/2016,WEEKDAY,4495
40200,Randolph/Wabash,08/01/2016,WEEKDAY,11604
40200,Randolph/Wabash,08/02/2016,WEEKDAY,11607
40200,Randolph/Wabash,08/03/2016,WEEKDAY,11203
40200,Randolph/Wabash,08/04/2016,WEEKDAY,11134
40200,Randolph/Wabash,08/05/2016,WEEKDAY,9804
40200,Randolph/Wabash,08/06/2016,SATURDAY,44
40200,Randolph/Wabash,08/07/2016,SUNDAY/HOLIDAY,46
40200,Randolph/Wabash,08/08/2016,WEEKDAY,9925
40200,Randolph/Wabash,08/09/2016,WEEKDAY,12394
40200,Randolph/Wabash,08/10/2016,WEEKDAY,11144
40200,Randolph/Wabash,08/11/2016,WEEKDAY,10609
40200,Randolph/Wabash,08/12/2016,WEEKDAY,9388
40200,Randolph/Wabash,08/13/2016,SATURDAY,5459
40200,Randolph/Wabash,08/14/2016,SUNDAY/HOLIDAY,3764
40200,Randolph/Wabash,08/15/2016,WEEKDAY,10142
40200,Randolph/Wabash,08/16/2016,WEEKDAY,11451
40200,Randolph/Wabash,08/17/2016,WEEKDAY,10218
40200,Randolph/Wabash,08/18/2016,WEEKDAY,10207
40200,Randolph/Wabash,08/19/2016,WEEKDAY,9802
40200,Randolph/Wabash,08/20/2016,SATURDAY,4932
40200,Randolph/Wabash,08/21/2016,SUNDAY/HOLIDAY,4968
40200,Randolph/Wabash,08/22/2016,WEEKDAY,9953
40200,Randolph/Wabash,08/23/2016,WEEKDAY,11059
40200,Randolph/Wabash,08/24/2016,WEEKDAY,9649
40200,Randolph/Wabash,08/25/2016,WEEKDAY,10299
40200,Randolph/Wabash,08/26/2016,WEEKDAY,9768
40200,Randolph/Wabash,08/27/2016,SATURDAY,5239
40200,Randolph/Wabash,08/28/2016,SUNDAY/HOLIDAY,3849
40200,Randolph/Wabash,08/29/2016,WEEKDAY,10080
40200,Randolph/Wabash,08/30/2016,WEEKDAY,10599
40200,Randolph/Wabash,08/31/2016,WEEKDAY,10089
40210,Damen-Cermak,08/01/2016,WEEKDAY,1490
40210,Damen-Cermak,08/02/2016,WEEKDAY,1477
40210,Damen-Cermak,08/03/2016,WEEKDAY,1454
40210,Damen-Cermak,08/04/2016,WEEKDAY,1466
40210,Damen-Cermak,08/05/2016,WEEKDAY,1402
40210,Damen-Cermak,08/06/2016,SATURDAY,889
40210,Damen-Cermak,08/07/2016,SUNDAY/HOLIDAY,723
40210,Damen-Cermak,08/08/2016,WEEKDAY,1355
40210,Damen-Cermak,08/09/2016,WEEKDAY,1397
40210,Damen-Cermak,08/10/2016,WEEKDAY,1451
40210,Damen-Cermak,08/11/2016,WEEKDAY,1461
40210,Damen-Cermak,08/12/2016,WEEKDAY,1407
40210,Damen-Cermak,08/13/2016,SATURDAY,885
40210,Damen-Cermak,08/14/2016,SUNDAY/HOLIDAY,647
40210,Damen-Cermak,08/15/2016,WEEKDAY,1326
40210,Damen-Cermak,08/16/2016,WEEKDAY,1488
40210,Damen-Cermak,08/17/2016,WEEKDAY,1463
40210,Damen-Cermak,08/18/2016,WEEKDAY,1407
40210,Damen-Cermak,08/19/2016,WEEKDAY,1488
40210,Damen-Cermak,08/20/2016,SATURDAY,899
40210,Damen-Cermak,08/21/2016,SUNDAY/HOLIDAY,734
40210,Damen-Cermak,08/22/2016,WEEKDAY,1530
40210,Damen-Cermak,08/23/2016,WEEKDAY,1561
40210,Damen-Cermak,08/24/2016,WEEKDAY,1569
40210,Damen-Cermak,08/25/2016,WEEKDAY,1566
40210,Damen-Cermak,08/26/2016,WEEKDAY,1525
40210,Damen-Cermak,08/27/2016,SATURDAY,882
40210,Damen-Cermak,08/28/2016,SUNDAY/HOLIDAY,692
40210,Damen-Cermak,08/29/2016,WEEKDAY,1637
40210,Damen-Cermak,08/30/2016,WEEKDAY,1630
40210,Damen-Cermak,08/31/2016,WEEKDAY,1665
40220,Western-Forest Park,08/01/2016,WEEKDAY,1584
40220,Western-Forest Park,08/02/2016,WEEKDAY,1530
40220,Western-Forest Park,08/03/2016,WEEKDAY,1492
40220,Western-Forest Park,08/04/2016,WEEKDAY,1537
40220,Western-Forest Park,08/05/2016,WEEKDAY,1524
40220,Western-Forest Park,08/06/2016,SATURDAY,1036
40220,Western-Forest Park,08/07/2016,SUNDAY/HOLIDAY,831
40220,Western-Forest Park,08/08/2016,WEEKDAY,1434
40220,Western-Forest Park,08/09/2016,WEEKDAY,1454
40220,Western-Forest Park,08/10/2016,WEEKDAY,1462
40220,Western-Forest Park,08/11/2016,WEEKDAY,1500
40220,Western-Forest Park,08/12/2016,WEEKDAY,1384
40220,Western-Forest Park,08/13/2016,SATURDAY,1072
40220,Western-Forest Park,08/14/2016,SUNDAY/HOLIDAY,875
40220,Western-Forest Park,08/15/2016,WEEKDAY,1415
40220,Western-Forest Park,08/16/2016,WEEKDAY,1419
40220,Western-Forest Park,08/17/2016,WEEKDAY,1393
40220,Western-Forest Park,08/18/2016,WEEKDAY,1464
40220,Western-Forest Park,08/19/2016,WEEKDAY,1447
40220,Western-Forest Park,08/20/2016,SATURDAY,1024
40220,Western-Forest Park,08/21/2016,SUNDAY/HOLIDAY,911
40220,Western-Forest Park,08/22/2016,WEEKDAY,1555
40220,Western-Forest Park,08/23/2016,WEEKDAY,1556
40220,Western-Forest Park,08/24/2016,WEEKDAY,1515
40220,Western-Forest Park,08/25/2016,WEEKDAY,1615
40220,Western-Forest Park,08/26/2016,WEEKDAY,1650
40220,Western-Forest Park,08/27/2016,SATURDAY,1070
40220,Western-Forest Park,08/28/2016,SUNDAY/HOLIDAY,804
40220,Western-Forest Park,08/29/2016,WEEKDAY,1592
40220,Western-Forest Park,08/30/2016,WEEKDAY,1506
40220,Western-Forest Park,08/31/2016,WEEKDAY,1672
40230,Cumberland,08/01/2016,WEEKDAY,4934
40230,Cumberland,08/02/2016,WEEKDAY,5191
40230,Cumberland,08/03/2016,WEEKDAY,5140
40230,Cumberland,08/04/2016,WEEKDAY,4893
40230,Cumberland,08/05/2016,WEEKDAY,4892
40230,Cumberland,08/06/2016,SATURDAY,2589
40230,Cumberland,08/07/2016,SUNDAY/HOLIDAY,1812
40230,Cumberland,08/08/2016,WEEKDAY,4658
40230,Cumberland,08/09/2016,WEEKDAY,5021
40230,Cumberland,08/10/2016,WEEKDAY,4976
40230,Cumberland,08/11/2016,WEEKDAY,5213
40230,Cumberland,08/12/2016,WEEKDAY,4706
40230,Cumberland,08/13/2016,SATURDAY,2786
40230,Cumberland,08/14/2016,SUNDAY/HOLIDAY,1888
40230,Cumberland,08/15/2016,WEEKDAY,4470
40230,Cumberland,08/16/2016,WEEKDAY,5046
40230,Cumberland,08/17/2016,WEEKDAY,4808
40230,Cumberland,08/18/2016,WEEKDAY,4813
40230,Cumberland,08/19/2016,WEEKDAY,4633
40230,Cumberland,08/20/2016,SATURDAY,2454
40230,Cumberland,08/21/2016,SUNDAY/HOLIDAY,2297
40230,Cumberland,08/22/2016,WEEKDAY,4896
40230,Cumberland,08/23/2016,WEEKDAY,4777
40230,Cumberland,08/24/2016,WEEKDAY,4711
40230,Cumberland,08/25/2016,WEEKDAY,4826
40230,Cumberland,08/26/2016,WEEKDAY,5004
40230,Cumberland,08/27/2016,SATURDAY,2484
40230,Cumberland,08/28/2016,SUNDAY/HOLIDAY,1617
40230,Cumberland,08/29/2016,WEEKDAY,4748
40230,Cumberland,08/30/2016,WEEKDAY,4910
40230,Cumberland,08/31/2016,WEEKDAY,5029
40240,79th,08/01/2016,WEEKDAY,7483
40240,79th,08/02/2016,WEEKDAY,7459
40240,79th,08/03/2016,WEEKDAY,7644
40240,79th,08/04/2016,WEEKDAY,7295
40240,79th,08/05/2016,WEEKDAY,7435
40240,79th,08/06/2016,SATURDAY,5376
40240,79th,08/07/2016,SUNDAY/HOLIDAY,4325
40240,79th,08/08/2016,WEEKDAY,6970
40240,79th,08/09/2016,WEEKDAY,7291
40240,79th,08/10/2016,WEEKDAY,7163
40240,79th,08/11/2016,WEEKDAY,7263
40240,79th,08/12/2016,WEEKDAY,6802
40240,79th,08/13/2016,SATURDAY,5145
40240,79th,08/14/2016,SUNDAY/HOLIDAY,4204
40240,79th,08/15/2016,WEEKDAY,6579
40240,79th,08/16/2016,WEEKDAY,6914
40240,79th,08/17/2016,WEEKDAY,6961
40240,79th,08/18/2016,WEEKDAY,6926
40240,79th,08/19/2016,WEEKDAY,6940
40240,79th,08/20/2016,SATURDAY,4715
40240,79th,08/21/2016,SUNDAY/HOLIDAY,4281
40240,79th,08/22/2016,WEEKDAY,6883
40240,79th,08/23/2016,WEEKDAY,6879
40240,79th,08/24/2016,WEEKDAY,6588
40240,79th,08/25/2016,WEEKDAY,6990
40240,79th,08/26/2016,WEEKDAY,7315
40240,79th,08/27/2016,SATURDAY,5153
40240,79th,08/28/2016,SUNDAY/HOLIDAY,4204
40240,79th,08/29/2016,WEEKDAY,6880
40240,79th,08/30/2016,WEEKDAY,6880
40240,79th,08/31/2016,WEEKDAY,7063
40250,Kedzie-Homan-Forest Park,08/01/2016,WEEKDAY,2257
40250,Kedzie-Homan-Forest Park,08/02/2016,WEEKDAY,2296
40250,Kedzie-Homan-Forest Park,08/03/2016,WEEKDAY,2259
40250,Kedzie-Homan-Forest Park,08/04/2016,WEEKDAY,2274
40250,Kedzie-Homan-Forest Park,08/05/2016,WEEKDAY,2224
40250,Kedzie-Homan-Forest Park,08/06/2016,SATURDAY,1599
40250,Kedzie-Homan-Forest Park,08/07/2016,SUNDAY/HOLIDAY,1289
40250,Kedzie-Homan-Forest Park,08/08/2016,WEEKDAY,2232
40250,Kedzie-Homan-Forest Park,08/09/2016,WEEKDAY,2265
40250,Kedzie-Homan-Forest Park,08/10/2016,WEEKDAY,2201
40250,Kedzie-Homan-Forest Park,08/11/2016,WEEKDAY,2208
40250,Kedzie-Homan-Forest Park,08/12/2016,WEEKDAY,2068
40250,Kedzie-Homan-Forest Park,08/13/2016,SATURDAY,1568
40250,Kedzie-Homan-Forest Park,08/14/2016,SUNDAY/HOLIDAY,1258
40250,Kedzie-Homan-Forest Park,08/15/2016,WEEKDAY,2055
40250,Kedzie-Homan-Forest Park,08/16/2016,WEEKDAY,2163
40250,Kedzie-Homan-Forest Park,08/17/2016,WEEKDAY,2246
40250,Kedzie-Homan-Forest Park,08/18/2016,WEEKDAY,2206
40250,Kedzie-Homan-Forest Park,08/19/2016,WEEKDAY,2296
40250,Kedzie-Homan-Forest Park,08/20/2016,SATURDAY,1435
40250,Kedzie-Homan-Forest Park,08/21/2016,SUNDAY/HOLIDAY,1189
40250,Kedzie-Homan-Forest Park,08/22/2016,WEEKDAY,2148
40250,Kedzie-Homan-Forest Park,08/23/2016,WEEKDAY,2122
40250,Kedzie-Homan-Forest Park,08/24/2016,WEEKDAY,2055
40250,Kedzie-Homan-Forest Park,08/25/2016,WEEKDAY,2179
40250,Kedzie-Homan-Forest Park,08/26/2016,WEEKDAY,2330
40250,Kedzie-Homan-Forest Park,08/27/2016,SATURDAY,1507
40250,Kedzie-Homan-Forest Park,08/28/2016,SUNDAY/HOLIDAY,1267
40250,Kedzie-Homan-Forest Park,08/29/2016,WEEKDAY,2215
40250,Kedzie-Homan-Forest Park,08/30/2016,WEEKDAY,2212
40250,Kedzie-Homan-Forest Park,08/31/2016,WEEKDAY,2309
40260,State/Lake,08/01/2016,WEEKDAY,10623
40260,State/Lake,08/02/2016,WEEKDAY,10333
40260,State/Lake,08/03/2016,WEEKDAY,10740
40260,State/Lake,08/04/2016,WEEKDAY,10412
40260,State/Lake,08/05/2016,WEEKDAY,9382
40260,State/Lake,08/06/2016,SATURDAY,35
40260,State/Lake,08/07/2016,SUNDAY/HOLIDAY,40
40260,State/Lake,08/08/2016,WEEKDAY,9440
40260,State/Lake,08/09/2016,WEEKDAY,10333
40260,State/Lake,08/10/2016,WEEKDAY,10562
40260,State/Lake,08/11/2016,WEEKDAY,10191
40260,State/Lake,08/12/2016,WEEKDAY,9330
40260,State/Lake,08/13/2016,SATURDAY,6291
40260,State/Lake,08/14/2016,SUNDAY/HOLIDAY,4598
40260,State/Lake,08/15/2016,WEEKDAY,9424
40260,State/Lake,08/16/2016,WEEKDAY,10434
40260,State/Lake,08/17/2016,WEEKDAY,10400
40260,State/Lake,08/18/2016,WEEKDAY,10381
40260,State/Lake,08/19/2016,WEEKDAY,9818
40260,State/Lake,08/20/2016,SATURDAY,5690
40260,State/Lake,08/21/2016,SUNDAY/HOLIDAY,5497
40260,State/Lake,08/22/2016,WEEKDAY,10095
40260,State/Lake,08/23/2016,WEEKDAY,9974
40260,State/Lake,08/24/2016,WEEKDAY,9491
40260,State/Lake,08/25/2016,WEEKDAY,9718
40260,State/Lake,08/26/2016,WEEKDAY,10029
40260,State/Lake,08/27/2016,SATURDAY,5745
40260,State/Lake,08/28/2016,SUNDAY/HOLIDAY,4677
40260,State/Lake,08/29/2016,WEEKDAY,11599
40260,State/Lake,08/30/2016,WEEKDAY,11944
40260,State/Lake,08/31/2016,WEEKDAY,11828
40270,Main,08/01/2016,WEEKDAY,1266
40270,Main,08/02/2016,WEEKDAY,1263
40270,Main,08/03/2016,WEEKDAY,1297
40270,Main,08/04/2016,WEEKDAY,1236
40270,Main,08/05/2016,WEEKDAY,1230
40270,Main,08/06/2016,SATURDAY,871
40270,Main,08/07/2016,SUNDAY/HOLIDAY,600
40270,Main,08/08/2016,WEEKDAY,1182
40270,Main,08/09/2016,WEEKDAY,1246
40270,Main,08/10/2016,WEEKDAY,1205
40270,Main,08/11/2016,WEEKDAY,1219
40270,Main,08/12/2016,WEEKDAY,1143
40270,Main,08/13/2016,SATURDAY,894
40270,Main,08/14/2016,SUNDAY/HOLIDAY,666
40270,Main,08/15/2016,WEEKDAY,1085
40270,Main,08/16/2016,WEEKDAY,1252
40270,Main,08/17/2016,WEEKDAY,1254
40270,Main,08/18/2016,WEEKDAY,1275
40270,Main,08/19/2016,WEEKDAY,1184
40270,Main,08/20/2016,SATURDAY,948
40270,Main,08/21/2016,SUNDAY/HOLIDAY,718
40270,Main,08/22/2016,WEEKDAY,1153
40270,Main,08/23/2016,WEEKDAY,1260
40270,Main,08/24/2016,WEEKDAY,1190
40270,Main,08/25/2016,WEEKDAY,1186
40270,Main,08/26/2016,WEEKDAY,1278
40270,Main,08/27/2016,SATURDAY,893
40270,Main,08/28/2016,SUNDAY/HOLIDAY,587
40270,Main,08/29/2016,WEEKDAY,1207
40270,Main,08/30/2016,WEEKDAY,1320
40270,Main,08/31/2016,WEEKDAY,1300
40280,Central-Lake,08/01/2016,WEEKDAY,2035
40280,Central-Lake,08/02/2016,WEEKDAY,2099
40280,Central-Lake,08/03/2016,WEEKDAY,2092
40280,Central-Lake,08/04/2016,WEEKDAY,2056
40280,Central-Lake,08/05/2016,WEEKDAY,2071
40280,Central-Lake,08/06/2016,SATURDAY,1429
40280,Central-Lake,08/07/2016,SUNDAY/HOLIDAY,1089
40280,Central-Lake,08/08/2016,WEEKDAY,1969
40280,Central-Lake,08/09/2016,WEEKDAY,2042
40280,Central-Lake,08/10/2016,WEEKDAY,1970
40280,Central-Lake,08/11/2016,WEEKDAY,2010
40280,Central-Lake,08/12/2016,WEEKDAY,1927
40280,Central-Lake,08/13/2016,SATURDAY,1433
40280,Central-Lake,08/14/2016,SUNDAY/HOLIDAY,1101
40280,Central-Lake,08/15/2016,WEEKDAY,1807
40280,Central-Lake,08/16/2016,WEEKDAY,2004
40280,Central-Lake,08/17/2016,WEEKDAY,2004
40280,Central-Lake,08/18/2016,WEEKDAY,1946
40280,Central-Lake,08/19/2016,WEEKDAY,1967
40280,Central-Lake,08/20/2016,SATURDAY,1278
40280,Central-Lake,08/21/2016,SUNDAY/HOLIDAY,1022
40280,Central-Lake,08/22/2016,WEEKDAY,1970
40280,Central-Lake,08/23/2016,WEEKDAY,1976
40280,Central-Lake,08/24/2016,WEEKDAY,1881
40280,Central-Lake,08/25/2016,WEEKDAY,1983
40280,Central-Lake,08/26/2016,WEEKDAY,2047
40280,Central-Lake,08/27/2016,SATURDAY,1312
40280,Central-Lake,08/28/2016,SUNDAY/HOLIDAY,1079
40280,Central-Lake,08/29/2016,WEEKDAY,1929
40280,Central-Lake,08/30/2016,WEEKDAY,1975
40280,Central-Lake,08/31/2016,WEEKDAY,2066
40290,Ashland/63rd,08/01/2016,WEEKDAY,1272
40290,Ashland/63rd,08/02/2016,WEEKDAY,1152
40290,Ashland/63rd,08/03/2016,WEEKDAY,1254
40290,Ashland/63rd,08/04/2016,WEEKDAY,1196
40290,Ashland/63rd,08/05/2016,WEEKDAY,1167
40290,Ashland/63rd,08/06/2016,SATURDAY,836
40290,Ashland/63rd,08/07/2016,SUNDAY/HOLIDAY,655
40290,Ashland/63rd,08/08/2016,WEEKDAY,1232
40290,Ashland/63rd,08/09/2016,WEEKDAY,1109
40290,Ashland/63rd,08/10/2016,WEEKDAY,1178
40290,Ashland/63rd,08/11/2016,WEEKDAY,1105
40290,Ashland/63rd,08/12/2016,WEEKDAY,1124
40290,Ashland/63rd,08/13/2016,SATURDAY,1059
40290,Ashland/63rd,08/14/2016,SUNDAY/HOLIDAY,624
40290,Ashland/63rd,08/15/2016,WEEKDAY,1147
40290,Ashland/63rd,08/16/2016,WEEKDAY,1169
40290,Ashland/63rd,08/17/2016,WEEKDAY,1102
40290,Ashland/63rd,08/18/2016,WEEKDAY,1062
40290,Ashland/63rd,08/19/2016,WEEKDAY,1114
40290,Ashland/63rd,08/20/2016,SATURDAY,724
40290,Ashland/63rd,08/21/2016,SUNDAY/HOLIDAY,620
40290,Ashland/63rd,08/22/2016,WEEKDAY,1109
40290,Ashland/63rd,08/23/2016,WEEKDAY,1117
40290,Ashland/63rd,08/24/2016,WEEKDAY,1139
40290,Ashland/63rd,08/25/2016,WEEKDAY,1068
